time from scenario start,umv response duration ms
00:04:30.56,1501
00:04:30.57,1502
00:04:30.58,1754
00:04:30.64,1501
00:04:30.64,1501
00:04:30.73,1724
00:04:30.83,1736
00:04:30.86,1501
00:04:30.90,1501
00:04:30.97,1528
00:04:30.97,1502
00:04:30.99,1697
00:04:31.08,1729
00:04:31.10,1501
00:04:31.11,1501
00:04:31.13,1501
00:04:31.17,1501
00:04:31.21,1501
00:04:31.22,1501
00:04:31.22,1501
00:04:31.23,1501
00:04:31.24,1704
00:04:31.34,1750
00:04:31.47,1502
00:04:31.49,1647
00:04:31.59,1646
00:04:31.65,1501
00:04:31.67,1501
00:04:31.70,1502
00:04:31.75,1682
00:04:31.87,1757
00:04:32.00,1724
00:04:32.03,1502
00:04:32.03,1502
00:04:32.06,1501
00:04:32.11,1501
00:04:32.12,1715
00:04:32.14,1501
00:04:32.16,1501
00:04:32.25,1748
00:04:32.37,1750
00:04:32.51,1719
00:04:32.67,1501
00:04:32.69,1501
00:04:32.71,1501
00:04:32.73,1502
00:04:32.76,1685
00:04:32.77,1771
00:04:32.79,1502
00:04:32.82,1501
00:04:32.84,1501
00:04:32.87,1501
00:04:32.89,1502
00:04:32.92,1501
00:04:32.94,1502
00:04:32.94,1502
00:04:32.96,1501
00:04:32.97,1501
00:04:33.01,1755
00:04:33.03,1754
00:04:33.22,1501
00:04:33.27,1619
00:04:33.28,1600
00:04:33.39,1501
00:04:33.41,1502
00:04:33.41,1501
00:04:33.45,1502
00:04:33.50,1501
00:04:33.51,1501
00:04:33.52,1706
00:04:33.53,1663
00:04:33.78,1645
00:04:33.79,1635
00:04:33.89,1502
00:04:33.91,1502
00:04:33.97,1501
00:04:33.97,1501
00:04:34.03,1660
00:04:34.04,1663
00:04:34.04,1501
00:04:34.09,1501
00:04:34.20,1501
00:04:34.28,1745
00:04:34.29,1753
00:04:34.41,1502
00:04:34.45,1501
00:04:34.47,1501
00:04:34.48,1502
00:04:34.52,1501
00:04:34.53,1740
00:04:34.55,1661
00:04:34.62,1501
00:04:34.66,1502
00:04:34.69,1501
00:04:34.74,1501
00:04:34.79,1740
00:04:34.80,1701
00:04:34.91,1501
00:04:35.04,1725
00:04:35.05,1724
00:04:35.29,1688
00:04:35.31,1671
00:04:35.46,1502
00:04:35.52,1533
00:04:35.55,1724
00:04:35.56,1644
00:04:35.62,1501
00:04:35.68,1502
00:04:35.79,1502
00:04:35.80,1754
00:04:35.81,1746
00:04:35.87,1501
00:04:35.93,1501
00:04:35.94,1501
00:04:35.95,1501
00:04:35.96,1501
00:04:35.97,1502
00:04:35.98,1501
00:04:36.04,1502
00:04:36.05,1501
00:04:36.06,1705
00:04:36.06,1714
00:04:36.10,1501
00:04:36.15,1501
00:04:36.16,1501
00:04:36.23,1501
00:04:36.25,1501
00:04:36.26,1501
00:04:36.31,1737
00:04:36.32,1721
00:04:36.54,1501
00:04:36.54,1501
00:04:36.56,1501
00:04:36.56,1705
00:04:36.57,1573
00:04:36.82,1740
00:04:36.83,1690
00:04:36.98,1516
00:04:37.07,1663
00:04:37.08,1667
00:04:37.14,1501
00:04:37.18,1501
00:04:37.19,1501
00:04:37.24,1501
00:04:37.27,1501
00:04:37.28,1502
00:04:37.32,1737
00:04:37.33,1703
00:04:37.46,1501
00:04:37.47,1501
00:04:37.48,1502
00:04:37.51,1502
00:04:37.58,1664
00:04:37.58,1654
00:04:37.69,1502
00:04:37.76,1501
00:04:37.77,1502
00:04:37.80,1501
00:04:37.82,1501
00:04:37.83,1730
00:04:37.84,1691
00:04:37.95,1501
00:04:37.95,1501
00:04:37.95,1501
00:04:38.00,1501
00:04:38.04,1501
00:04:38.08,1754
00:04:38.09,1656
00:04:38.20,1502
00:04:38.27,1502
00:04:38.28,1502
00:04:38.34,1710
00:04:38.34,1683
00:04:38.50,1501
00:04:38.52,1501
00:04:38.59,1720
00:04:38.60,1614
00:04:38.64,1501
00:04:38.69,1501
00:04:38.71,1501
00:04:38.77,1502
00:04:38.78,1501
00:04:38.81,1501
00:04:38.83,1502
00:04:38.84,1744
00:04:38.85,1715
00:04:38.97,1501
00:04:39.00,1501
00:04:39.10,1750
00:04:39.10,1696
00:04:39.23,1501
00:04:39.35,1693
00:04:39.36,1699
00:04:39.47,1501
00:04:39.49,1501
00:04:39.60,1502
00:04:39.60,1705
00:04:39.61,1653
00:04:39.76,1501
00:04:39.86,1720
00:04:39.86,1602
00:04:39.97,1502
00:04:39.99,1501
00:04:40.02,1501
00:04:40.13,1664
00:04:40.13,1739
00:04:40.21,1502
00:04:40.27,1501
00:04:40.30,1502
00:04:40.32,1501
00:04:40.33,1501
00:04:40.35,1501
00:04:40.37,1501
00:04:40.38,1778
00:04:40.38,1689
00:04:40.48,1501
00:04:40.50,1502
00:04:40.57,1501
00:04:40.58,1502
00:04:40.60,1501
00:04:40.60,1501
00:04:40.64,1746
00:04:40.64,1686
00:04:40.70,1501
00:04:40.72,1501
00:04:40.82,1502
00:04:40.82,1501
00:04:40.83,1502
00:04:40.86,1501
00:04:40.86,1501
00:04:40.89,1501
00:04:40.89,1753
00:04:40.89,1742
00:04:41.04,1501
00:04:41.10,1501
00:04:41.11,1501
00:04:41.12,1501
00:04:41.13,1501
00:04:41.14,1747
00:04:41.14,1653
00:04:41.30,1501
00:04:41.35,1501
00:04:41.40,1676
00:04:41.40,1621
00:04:41.53,1502
00:04:41.54,1501
00:04:41.56,1501
00:04:41.57,1501
00:04:41.63,1502
00:04:41.64,1505
00:04:41.65,1639
00:04:41.65,1633
00:04:41.76,1501
00:04:41.77,1502
00:04:41.90,1656
00:04:41.90,1724
00:04:41.99,1501
00:04:41.99,1501
00:04:42.06,1502
00:04:42.06,1501
00:04:42.10,1502
00:04:42.13,1501
00:04:42.16,1742
00:04:42.16,1670
00:04:42.20,1501
00:04:42.22,1501
00:04:42.27,1501
00:04:42.30,1501
00:04:42.30,1501
00:04:42.32,1501
00:04:42.36,1501
00:04:42.39,1502
00:04:42.41,1732
00:04:42.41,1746
00:04:42.59,1502
00:04:42.62,1501
00:04:42.67,1697
00:04:42.67,1719
00:04:42.82,1501
00:04:42.89,1502
00:04:42.90,1501
00:04:42.92,1663
00:04:42.92,1612
00:04:43.12,1501
00:04:43.15,1502
00:04:43.17,1596
00:04:43.17,1607
00:04:43.28,1501
00:04:43.30,1501
00:04:43.39,1502
00:04:43.43,1735
00:04:43.43,1726
00:04:43.51,1502
00:04:43.51,1502
00:04:43.52,1502
00:04:43.56,1501
00:04:43.68,1700
00:04:43.68,1742
00:04:43.76,1501
00:04:43.77,1501
00:04:43.92,1501
00:04:43.93,1727
00:04:43.93,1738
00:04:44.04,1501
00:04:44.05,1501
00:04:44.12,1501
00:04:44.12,1501
00:04:44.13,1501
00:04:44.15,1502
00:04:44.18,1501
00:04:44.19,1736
00:04:44.19,1710
00:04:44.24,1501
00:04:44.26,1501
00:04:44.26,1502
00:04:44.26,1501
00:04:44.26,1502
00:04:44.28,1502
00:04:44.29,1501
00:04:44.35,1501
00:04:44.38,1502
00:04:44.44,1709
00:04:44.44,1743
00:04:44.56,1502
00:04:44.61,1502
00:04:44.64,1502
00:04:44.67,1502
00:04:44.69,1672
00:04:44.69,1647
00:04:44.79,1501
00:04:44.81,1502
00:04:44.95,1728
00:04:44.95,1691
00:04:45.05,1502
00:04:45.13,1502
00:04:45.14,1501
00:04:45.20,1709
00:04:45.20,1685
00:04:45.38,1501
00:04:45.43,1501
00:04:45.45,1727
00:04:45.45,1723
00:04:45.65,1501
00:04:45.68,1502
00:04:45.69,1501
00:04:45.71,1640
00:04:45.71,1607
00:04:45.93,1501
00:04:45.96,1621
00:04:45.96,1599
00:04:46.21,1534
00:04:46.21,1475
00:04:46.32,1501
00:04:46.33,1501
00:04:46.33,1502
00:04:46.33,1502
00:04:46.34,1502
00:04:46.36,1502
00:04:46.39,1501
00:04:46.40,1501
00:04:46.40,1501
00:04:46.44,1518
00:04:46.44,1518
00:04:46.47,1726
00:04:46.47,1666
00:04:46.60,1501
00:04:46.62,1502
00:04:46.63,1501
00:04:46.63,1502
00:04:46.65,1501
00:04:46.71,1501
00:04:46.71,1501
00:04:46.72,1710
00:04:46.72,1662
00:04:46.78,1501
00:04:46.83,1502
00:04:46.95,1502
00:04:46.97,1501
00:04:46.97,1753
00:04:46.97,1735
00:04:47.21,1501
00:04:47.22,1697
00:04:47.23,1569
00:04:47.30,1501
00:04:47.30,1501
00:04:47.31,1502
00:04:47.34,1501
00:04:47.39,1502
00:04:47.40,1501
00:04:47.48,1730
00:04:47.48,1725
00:04:47.56,1501
00:04:47.57,1501
00:04:47.60,1502
00:04:47.66,1501
00:04:47.67,1502
00:04:47.68,1501
00:04:47.71,1501
00:04:47.74,1704
00:04:47.74,1763
00:04:47.81,1501
00:04:47.81,1502
00:04:47.84,1501
00:04:47.95,1501
00:04:47.95,1501
00:04:48.00,1725
00:04:48.00,1694
00:04:48.11,1502
00:04:48.16,1501
00:04:48.19,1501
00:04:48.23,1502
00:04:48.25,1739
00:04:48.25,1726
00:04:48.37,1501
00:04:48.41,1501
00:04:48.50,1680
00:04:48.50,1652
00:04:48.60,1501
00:04:48.60,1501
00:04:48.62,1501
00:04:48.66,1502
00:04:48.66,1501
00:04:48.66,1502
00:04:48.67,1501
00:04:48.73,1501
00:04:48.75,1668
00:04:48.76,1667
00:04:48.95,1502
00:04:48.97,1501
00:04:48.98,1501
00:04:49.01,1593
00:04:49.01,1560
00:04:49.12,1502
00:04:49.22,1501
00:04:49.26,1501
00:04:49.26,1726
00:04:49.26,1692
00:04:49.32,1501
00:04:49.37,1501
00:04:49.40,1501
00:04:49.44,1501
00:04:49.46,1502
00:04:49.47,1502
00:04:49.51,1501
00:04:49.51,1748
00:04:49.52,1719
00:04:49.60,1501
00:04:49.63,1502
00:04:49.64,1501
00:04:49.64,1501
00:04:49.64,1501
00:04:49.76,1504
00:04:49.77,1686
00:04:49.77,1745
00:04:49.85,1501
00:04:49.89,1501
00:04:49.90,1502
00:04:49.96,1501
00:04:49.98,1502
00:04:50.03,1694
00:04:50.03,1692
00:04:50.11,1501
00:04:50.13,1502
00:04:50.15,1502
00:04:50.18,1501
00:04:50.22,1501
00:04:50.28,1745
00:04:50.28,1697
00:04:50.54,1661
00:04:50.54,1542
00:04:50.63,1501
00:04:50.73,1501
00:04:50.77,1501
00:04:50.79,1708
00:04:50.79,1705
00:04:50.94,1501
00:04:50.96,1501
00:04:50.98,1501
00:04:51.03,1501
00:04:51.06,1734
00:04:51.06,1638
00:04:51.13,1501
00:04:51.17,1501
00:04:51.27,1502
00:04:51.31,1708
00:04:51.31,1693
00:04:51.42,1501
00:04:51.44,1501
00:04:51.47,1501
00:04:51.56,1501
00:04:51.56,1684
00:04:51.56,1677
00:04:51.68,1501
00:04:51.74,1501
00:04:51.82,1746
00:04:51.82,1673
00:04:51.91,1501
00:04:51.92,1502
00:04:51.93,1501
00:04:51.95,1501
00:04:51.98,1501
00:04:52.03,1502
00:04:52.06,1502
00:04:52.07,1693
00:04:52.07,1690
00:04:52.14,1501
00:04:52.15,1501
00:04:52.17,1501
00:04:52.20,1502
00:04:52.21,1501
00:04:52.22,1501
00:04:52.24,1502
00:04:52.25,1501
00:04:52.32,1502
00:04:52.32,1713
00:04:52.32,1742
00:04:52.40,1501
00:04:52.47,1501
00:04:52.52,1501
00:04:52.53,1502
00:04:52.55,1501
00:04:52.58,1736
00:04:52.58,1675
00:04:52.66,1501
00:04:52.67,1501
00:04:52.71,1501
00:04:52.71,1502
00:04:52.72,1502
00:04:52.78,1502
00:04:52.84,1516
00:04:52.84,1706
00:04:52.84,1702
00:04:53.06,1502
00:04:53.09,1738
00:04:53.09,1565
00:04:53.16,1501
00:04:53.19,1501
00:04:53.35,1692
00:04:53.35,1691
00:04:53.45,1501
00:04:53.47,1501
00:04:53.52,1501
00:04:53.54,1501
00:04:53.56,1501
00:04:53.60,1753
00:04:53.60,1665
00:04:53.66,1502
00:04:53.68,1502
00:04:53.72,1501
00:04:53.79,1501
00:04:53.79,1501
00:04:53.81,1501
00:04:53.85,1502
00:04:53.86,1733
00:04:53.86,1745
00:04:54.11,1501
00:04:54.11,1577
00:04:54.11,1717
00:04:54.29,1501
00:04:54.31,1501
00:04:54.35,1501
00:04:54.38,1737
00:04:54.38,1612
00:04:54.41,1501
00:04:54.47,1501
00:04:54.48,1502
00:04:54.55,1502
00:04:54.63,1754
00:04:54.63,1735
00:04:54.84,1501
00:04:54.86,1502
00:04:54.88,1696
00:04:54.88,1658
00:04:55.08,1501
00:04:55.11,1501
00:04:55.12,1501
00:04:55.14,1632
00:04:55.14,1601
00:04:55.28,1501
00:04:55.32,1502
00:04:55.37,1501
00:04:55.39,1734
00:04:55.39,1681
00:04:55.45,1501
00:04:55.47,1502
00:04:55.61,1502
00:04:55.64,1748
00:04:55.65,1700
00:04:55.71,1501
00:04:55.75,1502
00:04:55.75,1501
00:04:55.89,1502
00:04:55.90,1748
00:04:55.90,1707
00:04:56.04,1501
00:04:56.06,1502
00:04:56.10,1501
00:04:56.15,1739
00:04:56.15,1632
00:04:56.21,1501
00:04:56.24,1502
00:04:56.28,1502
00:04:56.34,1502
00:04:56.38,1501
00:04:56.40,1708
00:04:56.40,1703
00:04:56.51,1501
00:04:56.55,1501
00:04:56.59,1502
00:04:56.64,1502
00:04:56.66,1736
00:04:56.66,1701
00:04:56.71,1502
00:04:56.72,1501
00:04:56.85,1501
00:04:56.91,1744
00:04:56.91,1725
00:04:57.00,1501
00:04:57.05,1501
00:04:57.07,1501
00:04:57.07,1501
00:04:57.10,1501
00:04:57.15,1501
00:04:57.16,1734
00:04:57.16,1725
00:04:57.31,1534
00:04:57.34,1501
00:04:57.37,1502
00:04:57.42,1726
00:04:57.42,1671
00:04:57.54,1502
00:04:57.59,1501
00:04:57.67,1731
00:04:57.67,1724
00:04:57.82,1502
00:04:57.92,1730
00:04:57.92,1703
00:04:57.99,1502
00:04:58.02,1502
00:04:58.09,1501
00:04:58.09,1502
00:04:58.10,1502
00:04:58.12,1501
00:04:58.13,1502
00:04:58.16,1501
00:04:58.18,1715
00:04:58.18,1702
00:04:58.22,1501
00:04:58.23,1502
00:04:58.24,1501
00:04:58.28,1501
00:04:58.31,1502
00:04:58.33,1502
00:04:58.37,1501
00:04:58.39,1501
00:04:58.43,1745
00:04:58.43,1745
00:04:58.55,1501
00:04:58.60,1501
00:04:58.63,1502
00:04:58.68,1688
00:04:58.69,1717
00:04:58.83,1502
00:04:58.86,1502
00:04:58.90,1502
00:04:58.94,1711
00:04:58.94,1667
00:04:58.99,1434
00:04:59.19,1649
00:04:59.24,1676
00:04:59.30,1379
00:04:59.44,1723
00:04:59.50,1510
00:04:59.55,1541
00:04:59.55,1591
00:04:59.60,1520
00:04:59.60,1517
00:04:59.66,1505
00:04:59.66,1499
00:04:59.71,1499
00:04:59.71,1513
00:04:59.76,1505
00:04:59.76,1520
00:04:59.81,1488
00:04:59.81,1445
00:04:59.87,1491
00:04:59.87,1479
00:04:59.92,1494
00:04:59.92,1485
00:04:59.97,1532
00:04:59.97,1519
00:05:00.01,1502
00:05:00.02,1502
00:05:00.03,1547
00:05:00.03,1538
00:05:00.08,1463
00:05:00.08,1433
00:05:00.13,1402
00:05:00.13,1273
00:05:00.18,1303
00:05:00.19,1235
00:05:00.24,1146
00:05:00.24,1137
00:05:00.29,1184
00:05:00.29,1125
00:05:00.34,1146
00:05:00.35,1146
00:05:00.40,1151
00:05:00.40,1123
00:05:00.45,1169
00:05:00.45,1142
00:05:00.50,1153
00:05:00.50,1164
00:05:00.56,1057
00:05:00.56,1179
00:05:00.61,1094
00:05:00.61,1001
00:05:00.66,987
00:05:00.67,985
00:05:00.72,975
00:05:00.72,901
00:05:00.80,931
00:05:00.80,888
00:05:00.85,865
00:05:00.85,838
00:05:00.91,792
00:05:00.91,827
00:05:00.96,721
00:05:00.96,694
00:05:01.01,697
00:05:01.01,654
00:05:01.07,526
00:05:01.07,537
00:05:01.12,520
00:05:01.12,493
00:05:01.17,517
00:05:01.17,523
00:05:01.22,515
00:05:01.23,424
00:05:01.28,310
00:05:01.28,344
00:05:01.33,361
00:05:01.33,347
00:05:01.39,357
00:05:01.39,334
00:05:01.44,347
00:05:01.44,183
00:05:01.49,232
00:05:01.49,223
00:05:01.55,271
00:05:01.57,174
00:05:01.60,104
00:05:03.23,102
00:05:03.29,100
00:05:05.61,139
00:05:05.67,136
00:05:05.68,117
00:05:06.21,104
00:05:12.28,102
00:05:12.33,100
00:05:14.51,119
00:05:14.58,109
00:05:15.46,102
00:05:15.52,126
00:05:16.68,105
00:05:16.71,106
00:05:16.77,120
00:05:17.00,113
00:05:18.22,119
00:05:18.23,101
00:05:18.27,131
00:05:18.29,110
00:05:20.41,111
00:05:20.42,107
00:05:20.64,100
00:05:20.68,136
00:05:20.82,104
00:05:21.14,100
00:05:21.17,100
00:05:21.19,122
00:05:21.25,116
00:05:21.33,119
00:05:22.17,112
00:05:22.19,109
00:05:22.22,104
00:05:22.98,123
00:05:22.99,107
00:05:26.92,111
00:05:27.96,106
00:05:28.02,132
00:05:28.02,152
00:05:28.07,171
00:05:28.13,138
00:05:28.13,132
00:05:28.18,170
00:05:28.18,170
00:05:28.23,127
00:05:28.44,107
00:05:30.59,119
00:05:30.60,127
00:05:30.64,163
00:05:31.46,101
00:05:32.71,131
00:05:32.72,127
00:05:32.76,138
00:05:33.47,125
00:05:33.49,116
00:05:33.53,116
00:05:33.83,112
00:05:33.86,111
00:05:34.07,113
00:05:35.06,112
00:05:36.48,121
00:05:36.54,140
00:05:36.59,103
00:05:36.65,114
00:05:37.02,100
00:05:38.86,102
00:05:38.89,108
00:05:38.92,119
00:05:38.95,144
00:05:38.97,161
00:05:39.00,193
00:05:39.02,207
00:05:39.06,211
00:05:39.08,226
00:05:39.11,254
00:05:39.13,260
00:05:39.16,287
00:05:39.18,303
00:05:39.22,250
00:05:39.24,259
00:05:39.27,194
00:05:39.29,107
00:05:40.41,128
00:05:41.31,100
00:05:41.35,133
00:05:41.36,122
00:05:41.40,112
00:05:41.46,138
00:05:41.47,120
00:05:41.84,102
00:05:42.84,111
00:05:42.86,116
00:05:43.92,124
00:05:44.05,124
00:05:44.75,103
00:05:44.78,114
00:05:44.80,136
00:05:44.83,149
00:05:45.23,109
00:05:45.65,102
00:05:48.41,109
00:05:49.03,103
00:05:49.76,102
00:05:50.55,120
00:05:51.44,102
00:05:52.50,122
00:05:52.52,124
00:05:52.82,104
00:05:56.71,104
00:05:56.74,100
00:05:56.89,130
00:05:57.29,116
00:05:59.59,105
00:05:59.95,119
00:06:00.00,111
00:06:00.01,118
00:06:00.05,134
00:06:00.26,107
00:06:00.28,105
00:06:00.37,120
00:06:00.39,138
00:06:00.42,166
00:06:00.44,144
00:06:00.48,171
00:06:00.50,131
00:06:00.53,133
00:06:00.56,105
00:06:00.64,102
00:06:00.67,121
00:06:00.72,104
00:06:00.75,122
00:06:02.67,105
00:06:05.34,100
00:06:06.44,106
00:06:06.46,117
00:06:06.49,121
00:06:06.52,129
00:06:06.54,126
00:06:06.57,113
00:06:06.60,120
00:06:06.62,146
00:06:06.65,107
00:06:06.68,130
00:06:07.75,111
00:06:11.71,101
00:06:11.80,102
00:06:11.82,119
00:06:11.85,121
00:06:11.87,132
00:06:12.27,109
00:06:12.32,112
00:06:12.79,104
00:06:12.81,103
00:06:14.33,117
00:06:14.58,103
00:06:14.59,101
00:06:14.63,140
00:06:14.69,129
00:06:14.70,116
00:06:14.89,110
00:06:14.89,101
00:06:14.94,110
00:06:15.23,107
00:06:16.34,113
00:06:16.39,128
00:06:16.39,137
00:06:16.44,146
00:06:16.44,172
00:06:16.51,105
00:06:18.61,102
00:06:18.69,116
00:06:20.83,101
00:06:24.43,100
00:06:24.48,100
00:06:25.51,100
00:06:25.52,107
00:06:26.63,108
00:06:27.53,121
00:06:27.59,118
00:06:27.60,102
00:06:27.64,109
00:06:27.65,100
00:06:27.69,140
00:06:27.71,147
00:06:27.74,156
00:06:27.76,171
00:06:27.80,138
00:06:27.81,152
00:06:27.87,174
00:06:32.20,111
00:06:32.25,100
00:06:32.31,106
00:06:33.05,130
00:06:33.06,143
00:06:33.10,110
00:06:33.11,111
00:06:33.15,147
00:06:33.17,158
00:06:33.21,169
00:06:33.37,106
00:06:33.40,126
00:06:33.42,134
00:06:33.83,106
00:06:33.83,108
00:06:33.89,100
00:06:33.89,120
00:06:33.94,132
00:06:35.42,111
00:06:36.42,106
00:06:36.47,120
00:06:36.52,104
00:06:38.45,142
00:06:38.46,117
00:06:38.78,235
00:06:39.20,115
00:06:39.23,138
00:06:41.60,113
00:06:41.63,139
00:06:41.65,115
00:06:42.11,101
00:06:43.03,105
00:06:45.16,112
00:06:45.42,102
00:06:45.96,104
00:06:46.82,116
00:06:47.96,109
00:06:47.96,111
00:06:48.01,100
00:06:48.77,102
00:06:49.80,100
00:06:49.83,118
00:06:49.85,128
00:06:49.88,135
00:06:51.36,105
00:06:51.41,121
00:06:51.41,101
00:06:52.65,100
00:06:52.75,126
00:06:52.77,121
00:06:52.81,118
00:06:52.82,130
00:06:53.19,102
00:06:54.20,110
00:06:54.31,119
00:06:54.34,110
00:06:54.36,112
00:06:54.41,114
00:06:54.44,106
00:06:54.64,103
00:06:54.65,105
00:06:54.69,121
00:06:54.71,117
00:06:54.85,116
00:06:55.77,107
00:06:55.79,116
00:07:00.59,1511
00:07:00.68,1504
00:07:00.74,1501
00:07:00.77,1501
00:07:00.81,1502
00:07:00.88,1501
00:07:00.88,1501
00:07:00.90,1502
00:07:00.96,1502
00:07:00.98,1501
00:07:01.02,1501
00:07:01.10,1501
00:07:01.11,1502
00:07:01.12,1501
00:07:01.12,1502
00:07:01.16,1502
00:07:01.19,1501
00:07:01.19,1502
00:07:01.24,1501
00:07:01.25,1501
00:07:01.28,1502
00:07:01.29,1501
00:07:01.40,1501
00:07:01.41,1502
00:07:01.44,1502
00:07:01.49,1502
00:07:01.53,1501
00:07:01.54,1502
00:07:01.56,1502
00:07:01.66,1501
00:07:01.68,1501
00:07:01.70,1501
00:07:01.70,1501
00:07:01.72,1501
00:07:01.73,1501
00:07:01.76,1501
00:07:01.76,1502
00:07:01.79,1502
00:07:01.79,1502
00:07:01.85,1501
00:07:01.87,1502
00:07:01.88,1501
00:07:01.92,1502
00:07:01.93,1501
00:07:01.96,1501
00:07:02.04,1501
00:07:02.10,2912
00:07:02.18,2969
00:07:02.23,1501
00:07:02.24,1501
00:07:02.27,1501
00:07:02.28,1501
00:07:02.30,1501
00:07:02.32,1501
00:07:02.39,1501
00:07:02.47,1501
00:07:02.49,1502
00:07:02.50,1501
00:07:02.52,1501
00:07:02.60,1502
00:07:02.63,1502
00:07:02.64,1501
00:07:02.73,1501
00:07:02.74,1501
00:07:02.77,1502
00:07:02.78,1502
00:07:02.78,1501
00:07:02.79,1502
00:07:02.80,1502
00:07:02.87,1501
00:07:02.93,1502
00:07:02.97,1501
00:07:03.03,1501
00:07:03.03,1501
00:07:03.04,1501
00:07:03.05,1502
00:07:03.06,1501
00:07:03.11,1501
00:07:03.14,1501
00:07:03.15,1502
00:07:03.20,1501
00:07:03.25,1501
00:07:03.29,1502
00:07:03.42,1502
00:07:03.42,1501
00:07:03.42,1502
00:07:03.44,1501
00:07:03.45,1501
00:07:03.47,1501
00:07:03.54,1501
00:07:03.58,1502
00:07:03.58,1502
00:07:03.60,2980
00:07:03.69,3004
00:07:03.73,1501
00:07:03.81,1501
00:07:03.84,1502
00:07:03.90,1502
00:07:03.98,1501
00:07:04.01,1501
00:07:04.04,1501
00:07:04.11,1501
00:07:04.15,1502
00:07:04.29,1501
00:07:04.30,1501
00:07:04.49,1501
00:07:04.50,1502
00:07:04.56,1501
00:07:04.62,1502
00:07:04.73,1501
00:07:04.74,1502
00:07:04.79,1501
00:07:04.83,1508
00:07:04.84,1501
00:07:04.90,1501
00:07:04.95,1501
00:07:04.97,1502
00:07:05.02,1501
00:07:05.11,2980
00:07:05.17,1502
00:07:05.19,2972
00:07:05.22,1501
00:07:05.24,1501
00:07:05.26,1502
00:07:05.31,1502
00:07:05.36,1502
00:07:05.42,1502
00:07:05.43,1502
00:07:05.48,1501
00:07:05.58,1501
00:07:05.59,1502
00:07:05.75,1501
00:07:05.76,1502
00:07:05.90,1501
00:07:05.91,1502
00:07:05.95,1501
00:07:05.99,1501
00:07:06.04,1501
00:07:06.09,1501
00:07:06.09,1501
00:07:06.12,1501
00:07:06.15,1502
00:07:06.27,1502
00:07:06.33,1501
00:07:06.34,1502
00:07:06.38,1501
00:07:06.45,1501
00:07:06.48,1501
00:07:06.52,1502
00:07:06.55,1501
00:07:06.57,1501
00:07:06.61,2955
00:07:06.67,1502
00:07:06.68,1502
00:07:06.69,1502
00:07:06.69,2978
00:07:06.77,1502
00:07:06.82,1501
00:07:06.93,1501
00:07:06.96,1502
00:07:07.08,1502
00:07:07.10,1501
00:07:07.14,1502
00:07:07.17,1501
00:07:07.22,1502
00:07:07.24,1501
00:07:07.35,1501
00:07:07.37,1501
00:07:07.48,1502
00:07:07.50,1502
00:07:07.54,1510
00:07:07.57,1501
00:07:07.61,1501
00:07:07.80,1501
00:07:07.82,1502
00:07:07.89,1501
00:07:07.89,1502
00:07:08.00,1502
00:07:08.03,1502
00:07:08.06,1502
00:07:08.09,1502
00:07:08.12,2987
00:07:08.20,2999
00:07:08.27,1501
00:07:08.28,1501
00:07:08.31,1502
00:07:08.32,1501
00:07:08.36,1501
00:07:08.39,1501
00:07:08.42,1502
00:07:08.52,1502
00:07:08.58,1501
00:07:08.65,1502
00:07:08.66,1501
00:07:08.67,1502
00:07:08.67,1502
00:07:08.77,1501
00:07:08.77,1501
00:07:08.93,1501
00:07:09.05,1501
00:07:09.06,1501
00:07:09.10,1501
00:07:09.18,1501
00:07:09.28,1501
00:07:09.28,1502
00:07:09.29,1501
00:07:09.35,1501
00:07:09.40,1501
00:07:09.42,1502
00:07:09.46,1501
00:07:09.46,1502
00:07:09.60,1501
00:07:09.60,1502
00:07:09.62,2911
00:07:09.71,2964
00:07:09.72,1501
00:07:09.75,1501
00:07:09.77,1501
00:07:09.77,1501
00:07:09.81,1501
00:07:09.94,1501
00:07:09.99,1502
00:07:09.99,1501
00:07:10.01,1501
00:07:10.06,1502
00:07:10.08,1501
00:07:10.11,1501
00:07:10.15,1502
00:07:10.19,1501
00:07:10.21,1501
00:07:10.24,1501
00:07:10.30,1501
00:07:10.38,1502
00:07:10.39,1501
00:07:10.43,1502
00:07:10.43,1502
00:07:10.47,1507
00:07:10.55,1501
00:07:10.57,1501
00:07:10.58,1502
00:07:10.59,1501
00:07:10.69,1501
00:07:10.75,1501
00:07:10.79,1501
00:07:10.91,1501
00:07:10.92,1502
00:07:10.96,1501
00:07:10.96,1501
00:07:11.01,1501
00:07:11.08,1501
00:07:11.11,1501
00:07:11.13,2987
00:07:11.14,1501
00:07:11.16,1501
00:07:11.19,1501
00:07:11.21,2999
00:07:11.39,1501
00:07:11.39,1502
00:07:11.49,1501
00:07:11.49,1502
00:07:11.58,1501
00:07:11.59,1501
00:07:11.61,1501
00:07:11.63,1501
00:07:11.67,1501
00:07:11.71,1502
00:07:11.72,1502
00:07:11.72,1501
00:07:11.74,1502
00:07:11.75,1502
00:07:11.82,1502
00:07:11.83,1501
00:07:11.85,1501
00:07:11.86,1501
00:07:12.00,1501
00:07:12.02,1501
00:07:12.05,1501
00:07:12.08,1501
00:07:12.10,1502
00:07:12.11,1502
00:07:12.12,1501
00:07:12.12,1502
00:07:12.13,1501
00:07:12.13,1502
00:07:12.19,1501
00:07:12.22,1501
00:07:12.25,1501
00:07:12.27,1501
00:07:12.29,1501
00:07:12.37,1501
